,tempogram_x256,tempogram_y256,tempogram_z320,tempogram_y320,tempogram_x320,tempogram_z319,tempogram_y318,tempogram_z318,tempogram_x319,tempogram_y319,tempogram_z255
108,0.6699675594612686,0.6689191454433566,2.039730135635334e-09,2.1282602033292132e-08,9.492733616806705e-08,2.8663251741356896e-07,4.64363063846093e-06,2.683019129414673e-06,1.433957354807735e-06,6.903129714716953e-07,0.7540399254193247
109,0.0179415805547614,0.0070896726216002,2.329445978608443e-10,2.429719225229442e-09,1.0790439048776416e-08,3.220296808490567e-08,4.8064149812793e-07,2.841111855594919e-07,1.5522138220267205e-07,7.62513031232184e-08,0.371767935860014
110,0.0035726832726751,0.0043989414817669,1.5075287626540017e-17,4.3085592025880234e-18,-2.019106111347575e-18,1.2875192364451074e-18,4.6630846695195195e-18,-1.5808942113655326e-19,-6.524500501544302e-18,-4.204111676881391e-18,0.0886259078883174
111,0.7721783281300252,0.7635428183708864,1.919667684381109e-09,1.9862007839950112e-08,8.752384615364084e-08,2.61153743401039e-07,4.06510242435722e-06,2.366366501661609e-06,1.2768459531134185e-06,6.215611972205682e-07,0.8246765511666475
112,0.5396516537534223,0.5263096758789497,2.151243514427475e-09,2.2334114735858943e-08,9.885624294676415e-08,2.959048626945896e-07,4.607361451045599e-06,2.687823860249698e-06,1.451125339049548e-06,7.057512060573996e-07,0.6583110044546859
113,0.5072360979174596,0.5187678998276369,1.956108450493297e-09,2.039644821487216e-08,9.08454934857097e-08,2.737051286846348e-07,4.390370155036702e-06,2.5438743749657733e-06,1.362998973415246e-06,6.576682904286487e-07,0.6382055998861478
114,0.6634425042820719,0.6468502025298729,2.0342641377463293e-09,2.1269943061128253e-08,9.516812753484397e-08,2.881898460043175e-07,4.684450419948742e-06,2.7066768985068185e-06,1.446036378139898e-06,6.954085100035254e-07,0.7537742921574689
115,0.5275944415019855,0.479460341790551,1.950532675468054e-09,2.043572129051657e-08,9.16924653230753e-08,2.7823478533006626e-07,4.499835862798157e-06,2.6077078013550697e-06,1.3959908738820392e-06,6.718646305845188e-07,0.6667603769731938
116,0.7009288455859272,0.6862521924226025,2.052357569414545e-09,2.1355553034827195e-08,9.497445268483123e-08,2.864110085183328e-07,4.622189483586108e-06,2.673698713592509e-06,1.4305781268215542e-06,6.893087119601252e-07,0.7658480885793975
117,0.5677618401501103,0.5546242407261169,2.154399782173569e-09,2.239416780055507e-08,9.927922188037054e-08,2.975714080161143e-07,4.646936527117608e-06,2.70975272720745e-06,1.4621453722895031e-06,7.10534911636415e-07,0.6824906453395445
118,0.4680614886573282,0.418495718330756,1.9835873881654908e-09,2.060910635662085e-08,9.144015044922341e-08,2.7482705787238014e-07,4.3302344338709095e-06,2.5224930661114827e-06,1.3584597390711486e-06,6.583245567861925e-07,0.5937312219180947
119,0.4318011060240886,0.3934804130889768,1.884337192851758e-09,1.9575874637556745e-08,8.682542622894801e-08,2.6082129584329426e-07,4.110664630375103e-06,2.394111294451747e-06,1.2890492901750766e-06,6.2463586227346e-07,0.5669754752907842
120,0.4956724059117439,0.4673135805653103,2.0771496240227902e-09,2.1596758748756324e-08,9.583344043889846e-08,2.8768688072077815e-07,4.511270444479783e-06,2.629612461185177e-06,1.4176440044199991e-06,6.880054464070028e-07,0.6259875916077446
121,0.5078423288926183,0.4681877424161193,1.924794187407569e-09,2.0039655073114036e-08,8.921383932951873e-08,2.692627769707616e-07,4.3287723000097644e-06,2.509784221615095e-06,1.3447074257067145e-06,6.482227050610728e-07,0.6211342012688585
122,0.7700721613349948,0.7608956185166688,1.933704940833132e-09,2.007935377443377e-08,8.897603367250161e-08,2.671056969750388e-07,4.245934855138006e-06,2.461565597608471e-06,1.3216258808794924e-06,6.39671074972445e-07,0.8226990874598799
123,0.7540178717763241,0.7474929014611784,1.9330703430867056e-09,2.0182442455093664e-08,9.009646008535767e-08,2.721945934677364e-07,4.412455894918396e-06,2.547631260933875e-06,1.3613606902539406e-06,6.554834470741609e-07,0.8185968055218473
124,0.4620361067029876,0.3943288716452622,1.7784937710641802e-09,1.8555168946253722e-08,8.285266727801186e-08,2.506716538636601e-07,4.033862824650596e-06,2.3401533535116724e-06,1.2540325620601685e-06,6.042528158856046e-07,0.5973933611091952
125,0.5869402745331282,0.553591103977829,2.025177043756997e-09,2.1216192878567303e-08,9.516200842395173e-08,2.886006979872728e-07,4.67111044966027e-06,2.7046605530022862e-06,1.4472615137399427e-06,6.965705569377184e-07,0.7084675743266474
126,0.1522790749183859,0.0925931285274766,8.899655632062814e-10,9.3082521582962e-09,4.156665401680367e-08,1.250109884226399e-07,1.9234340722320138e-06,1.1291224674739016e-06,6.12326502706371e-07,2.984336425775887e-07,0.4481255615489139
127,0.6527940377271987,0.6135075583947256,2.0547310299444824e-09,2.1508764735475163e-08,9.63916433777868e-08,2.921497748209628e-07,4.7090695488753954e-06,2.7287069775423607e-06,1.4617461846764017e-06,7.044171798146935e-07,0.7533732405997906
128,0.577186805756216,0.5829523866886898,2.1585525764489782e-09,2.2398514018052123e-08,9.902819540040855e-08,2.960037179073134e-07,4.609325206227885e-06,2.686828885882023e-06,1.4500416215279658e-06,7.053629983740512e-07,0.6862140206189911
129,0.5471923802011779,0.5017959332684103,2.0273701875020953e-09,2.1170242358796845e-08,9.45773208340358e-08,2.859971370004292e-07,4.588626829276461e-06,2.662642673837041e-06,1.4278623936329915e-06,6.887169902985809e-07,0.6684823245628594
130,0.5483796518150901,0.5195457866107852,2.020894650819558e-09,2.1055169873551345e-08,9.377804194072253e-08,2.8291026643619285e-07,4.5395993354002505e-06,2.631731326598116e-06,1.4104905050225496e-06,6.804392626024629e-07,0.6590507202863779
131,0.4890291232274894,0.4543289876297695,1.966820842080861e-09,2.0536177946187583e-08,9.167568697239493e-08,2.767637965853791e-07,4.412773744221616e-06,2.5640689688923685e-06,1.3770121929602682e-06,6.652771190401354e-07,0.63210077096395
132,0.6471101874214971,0.6155781650595058,2.049456573361912e-09,2.1452418032543737e-08,9.61325751142798e-08,2.914356477378047e-07,4.719256369677235e-06,2.7314727882711814e-06,1.4613586644743318e-06,7.033464103607917e-07,0.7469665883462095
133,0.4855393574807244,0.4396131322603514,2.0098641153774203e-09,2.1009560287614983e-08,9.390208465233613e-08,2.8354219745006385e-07,4.491145981350563e-06,2.614729839963617e-06,1.4069918290127643e-06,6.80915778507344e-07,0.6409558303146091
134,0.472083591777038,0.3927711798120877,1.7295143696165956e-09,1.820276349980494e-08,8.219856222893248e-08,2.508455372232244e-07,4.099521127910337e-06,2.373169092085354e-06,1.267945267586768e-06,6.083720658923696e-07,0.6456532080550196
135,0.4858991244013249,0.4505823113002724,1.8375152804188135e-09,1.923301671796187e-08,8.617364488499243e-08,2.611548834251003e-07,4.226262052845695e-06,2.447659576643834e-06,1.309644063012451e-06,6.302368420378003e-07,0.633218532722612
136,0.7033690939820778,0.6735965991156241,2.021591142082521e-09,2.1100086428913216e-08,9.429775959416701e-08,2.858425248824477e-07,4.675723334095184e-06,2.6984464900427258e-06,1.4395501861147468e-06,6.910571259582357e-07,0.7709450582436077
137,0.012559571976807,0.00441326395235,1.3491038175348977e-17,2.03008668409444e-18,-3.426274045183837e-18,5.415172642964464e-18,1.7192061012253121e-18,1.568698756707769e-18,1.129630472961029e-18,-8.775395725818525e-18,0.0968381399693777
138,0.2467005106503448,0.1683403993822893,1.2946967199498046e-09,1.3516166622764277e-08,6.027910718690234e-08,1.814625225299924e-07,2.819725380228621e-06,1.650958180041101e-06,8.929811057504999e-07,4.341216919972398e-07,0.4843013092739129
139,0.9423036006287904,0.935520074054266,9.456010400879523e-10,9.850287775246368e-09,4.3765435340608497e-08,1.3134499985808478e-07,2.0987798188513164e-06,1.2092441355920274e-06,6.479687673623357e-07,3.139703219029474e-07,0.9629113595268848
140,0.5552647199324761,0.5137957625177637,1.972599315865038e-09,2.0709278866056076e-08,9.31513867418963e-08,2.831606390205443e-07,4.599826985000521e-06,2.662968853265108e-06,1.4241074483144931e-06,6.846444368418596e-07,0.6936488282037634
141,0.5786268988353326,0.5681653399005268,2.1490455486940394e-09,2.2331894931760872e-08,9.896729912345177e-08,2.965555071859919e-07,4.6373224416949855e-06,2.7021392649580346e-06,1.4572530391119456e-06,7.080053387538273e-07,0.6894417985808384
142,0.472798938736082,0.4587697289148493,2.06782208566044e-09,2.1443678864711005e-08,9.47978872084642e-08,2.835821547073847e-07,4.418965832428941e-06,2.57731074287133e-06,1.3909509805749774e-06,6.762957690450419e-07,0.6007658350491121
143,0.6837378752689626,0.6808294179668883,2.037820915759617e-09,2.125681294938565e-08,9.474775722348615e-08,2.857206538443776e-07,4.598232208226753e-06,2.6601109459473686e-06,1.424024148786024e-06,6.868347078998298e-07,0.7671285293657486
144,0.6830013462189343,0.6714954614551482,2.071154387833813e-09,2.1560387301680992e-08,9.58536148194958e-08,2.8847665577873265e-07,4.602222139948439e-06,2.6685676265248617e-06,1.4318972172836118e-06,6.921395509730801e-07,0.7619888787787101
145,0.5200467246276259,0.5397104881034416,2.2276059258352227e-09,2.293143182357329e-08,1.002282574152328e-07,2.9634724883959536e-07,4.476189584036493e-06,2.6242263770360117e-06,1.426029129097782e-06,6.994035115223631e-07,0.6273138142593369
146,0.4390718237304233,0.4150833928465802,1.6558872107241095e-09,1.726842844896568e-08,7.701670885601337e-08,2.3267829574556666e-07,3.758467019642083e-06,2.1765483341224776e-06,1.1645942032296265e-06,5.606876439230151e-07,0.580384544648462
147,0.9731411864399822,0.9689095960509472,2.949730325035761e-10,3.078387495654545e-09,1.3724213445063193e-08,4.168816642219624e-08,8.819752989011838e-07,4.633373691835552e-07,2.27891082579119e-07,1.0333926212775587e-07,0.98622431598673
148,0.9789694541237408,0.9682605521915444,2.827830186217739e-10,2.865438915623112e-09,1.226098988866502e-08,3.565845287891052e-08,6.086642906839612e-07,3.326870534510316e-07,1.7300651505831949e-07,8.356805467742939e-08,0.990348266031522
149,0.0984645209333121,0.0184681902019668,3.6156660445540525e-11,3.7639601491646726e-10,1.6707923337347e-09,5.0010444590138795e-09,7.582831962923555e-08,4.4670194971917054e-08,2.4310070961470916e-08,1.1891300464630551e-08,0.3877504329865214
150,0.9198808060721334,0.92259988436508,1.1850938649886135e-09,1.2565095085636876e-08,5.741992191818758e-08,1.781239981221224e-07,3.275921919767695e-06,1.8331193527885563e-06,9.480777691797158e-07,4.419517833815663e-07,0.9433309529331918
151,0.7549341928041582,0.7321553368366135,1.0109338861268371e-09,1.0528778891054977e-08,4.74925274702745e-08,1.4891164699671652e-07,3.0997693090883865e-06,1.6883866256019413e-06,8.451518010523448e-07,3.803798587944112e-07,0.8501886836562517
152,0.527420539479058,0.4799208037865112,1.9958164789066507e-09,2.088027894238123e-08,9.349122868729743e-08,2.8306946901631485e-07,4.54327044459869e-06,2.636695047285846e-06,1.4140272227141229e-06,6.81976791605145e-07,0.6645923040326978
153,0.5920577761019608,0.5349442646033861,1.98506140408374e-09,2.0840474250605387e-08,9.38233821302522e-08,2.857841638205275e-07,4.672918499867867e-06,2.7022030002589994e-06,1.4430372738855666e-06,6.924923570160636e-07,0.7139459363373303
154,0.5794979541551023,0.5733321545200213,2.152603624200193e-09,2.2337077982636253e-08,9.881285847000125e-08,2.957331364892146e-07,4.623718975613755e-06,2.693323876110236e-06,1.4522262591428645e-06,7.056323938272532e-07,0.6836443479536934
155,0.4688684203204035,0.4313696698403668,1.8932431193162176e-09,1.976093897769137e-08,8.81967168774192e-08,2.663504913246021e-07,4.2579235346652575e-06,2.47301174624664e-06,1.3272516551993588e-06,6.407258696308894e-07,0.6127600238114376
156,0.4434515769939616,0.4301902342945091,2.034282171815989e-09,2.1075192386258353e-08,9.304745237958525e-08,2.780678372963268e-07,4.3187060927521664e-06,2.521409797637063e-06,1.3619909308174929e-06,6.62697794767029e-07,0.5740758677553864
157,0.2657267324898543,0.2040766584264451,1.3544860910937903e-09,1.414052979660896e-08,6.306188485590747e-08,1.8985303433162067e-07,2.96130718844189e-06,1.731638968640779e-06,9.355381217202494e-07,4.544067160365296e-07,0.494110565864378
158,0.8431854608804721,0.852771495831279,1.5694078362016894e-09,1.6430684223657172e-08,7.347293872021606e-08,2.2161051855581165e-07,3.5870911604750343e-06,2.066328923465489e-06,1.103704653980127e-06,5.322298451995151e-07,0.8939021070597719
159,0.5339640490214191,0.5098940287951573,2.0628914516772722e-09,2.146689796756178e-08,9.541050504817445e-08,2.870805217778892e-07,4.557888916334397e-06,2.648604687499442e-06,1.423281466409324e-06,6.885378914379002e-07,0.6498769340368533
160,0.3907342399580576,0.3477992012776691,1.8629443804526707e-09,1.9445811196963744e-08,8.67065429916623e-08,2.610703362344075e-07,4.092052181948778e-06,2.388233598663684e-06,1.2883699849592877e-06,6.251736354714276e-07,0.5755069813394162
161,0.4534684264184765,0.4143289984552237,2.039599542930749e-09,2.1225886513019015e-08,9.42812883610471e-08,2.8307968333058984e-07,4.415140543812589e-06,2.578152159754423e-06,1.3921695504907523e-06,6.765204896119591e-07,0.6048624017307107
162,0.4438462096902018,0.412032499450784,1.8015465501034854e-09,1.86894094931484e-08,8.278940575772861e-08,2.487529815578017e-07,3.957451682515469e-06,2.298635994559649e-06,1.2342671621719732e-06,5.966550962812644e-07,0.559280784217549
163,0.0201633911880794,0.0019334600231569,5.626775296763274e-18,6.16193885554969e-18,2.501129825674524e-18,3.9545667606673895e-18,5.666873704044814e-18,2.6217266689999045e-18,-6.672166081066103e-18,-9.587215181574946e-18,0.1682086280580734
164,0.5515941055180364,0.4759859849619831,1.899056225454385e-09,2.004032459620415e-08,9.081767548246737e-08,2.779341381376123e-07,4.566472359021216e-06,2.6402488532872164e-06,1.4090558312443868e-06,6.752506059761546e-07,0.707241337811634
165,0.5619037836466464,0.5294109378758883,2.0658649241632523e-09,2.1603134244929216e-08,9.661528547710848e-08,2.920146469335446e-07,4.662032659999719e-06,2.707683765514488e-06,1.4538056277382355e-06,7.022567092305146e-07,0.6913740438074408
166,0.6190107169010836,0.6006652177504072,2.065205341477028e-09,2.1525322043964348e-08,9.591005058217129e-08,2.8941625467655817e-07,4.661141069433845e-06,2.698148708862206e-06,1.4444491564655629e-06,6.963255838825614e-07,0.7127869138811672
167,0.5684763423339583,0.5317946282131462,2.032805978362831e-09,2.1285213830829822e-08,9.539294726922773e-08,2.889942635952588e-07,4.652236593077121e-06,2.697235314084239e-06,1.445287792490445e-06,6.966029645835328e-07,0.6964287270948176
168,0.5326511025426122,0.5153102441088007,2.0727757389878515e-09,2.1608353816493986e-08,9.621319696187977e-08,2.896503864646567e-07,4.5897517267476346e-06,2.6685866317012417e-06,1.434886328323536e-06,6.945332666004978e-07,0.6611081298765243
169,0.4942996790508518,0.4056959824184865,1.8347050555199903e-09,1.926125711143972e-08,8.67256784940552e-08,2.6417333408728244e-07,4.294361434048325e-06,2.4888516847089955e-06,1.3315077336287056e-06,6.397647919843263e-07,0.6494673245577469
170,0.7802665818356318,0.7607401892187127,1.8946054249085628e-09,1.9790289124725615e-08,8.851789864847077e-08,2.684252792007161e-07,4.408353755595094e-06,2.5392672260066144e-06,1.3529058866491448e-06,6.490666797234377e-07,0.8320899845731587
171,0.6735195471083865,0.652221715813135,2.057260447193799e-09,2.1480282764067233e-08,9.593027663558936e-08,2.900314817037878e-07,4.680103608553939e-06,2.7092054228743373e-06,1.4502213974155515e-06,6.987218491933696e-07,0.7585262878284059
172,0.6154875968213187,0.5916465857942838,2.10706197945211e-09,2.190997682898421e-08,9.731764894700993e-08,2.928700045593956e-07,4.67033018071987e-06,2.7097328123688923e-06,1.4542754667375825e-06,7.028574277670381e-07,0.7043031725189253
173,0.571241754074989,0.5471360010077836,2.0531782106896104e-09,2.149266080130956e-08,9.62406398475355e-08,2.911731046051262e-07,4.670052729236038e-06,2.7092964495141462e-06,1.452945364002374e-06,7.01005711458957e-07,0.7001493059560085
174,0.4299500172042547,0.4174064060365056,2.0714370444275302e-09,2.1542779998267562e-08,9.549901610457377e-08,2.857784530061659e-07,4.407106271343158e-06,2.5788524914310594e-06,1.396155226336168e-06,6.805739208207961e-07,0.5965634280627811
175,0.7163085060868176,0.7030646798680527,2.0458910073676363e-09,2.125140315789043e-08,9.423028216179284e-08,2.83090374635569e-07,4.503057990704586e-06,2.6117896762234697e-06,1.4022429876124843e-06,6.784001643880112e-07,0.780644932463522
176,0.6477752668660566,0.6341405023243825,2.096250719986428e-09,2.181096266810164e-08,9.692824107750025e-08,2.917297319304055e-07,4.660208046583672e-06,2.7018964885278306e-06,1.449290109317626e-06,7.002189163861735e-07,0.7320577124214179
177,0.6300703979763459,0.6361549259144493,2.111111390233492e-09,2.1931640920879247e-08,9.718153752507893e-08,2.914287393266769e-07,4.615403575914689e-06,2.67905025112981e-06,1.4395134878131667e-06,6.972106821735099e-07,0.7205492008464595
178,0.9772041124939886,0.9767377910234968,7.085637758186645e-10,7.418772083013895e-09,3.3397448675892675e-08,1.0277170167303859e-07,1.91758021286832e-06,1.0642347108804086e-06,5.475311642919679e-07,2.546666514245072e-07,0.9803826692274346
179,0.9774031630603296,0.9689207311783355,4.1682669111114814e-10,4.367548440650952e-09,1.959279772656125e-08,5.9470160304364594e-08,1.0210829298590435e-06,5.735881049574593e-07,3.013940564360602e-07,1.439168538355589e-07,0.9884301166942884
180,0.2038470888690443,0.0748983727393909,8.74532280445495e-10,9.217532704930973e-09,4.162991743304049e-08,1.2657648839917145e-07,1.995925415946905e-06,1.1672193629103872e-06,6.297948400138923e-07,3.048777776530279e-07,0.5149410743128245
181,0.8887143129307337,0.8744614085660397,3.6367874936664775e-10,3.7829908361658305e-09,1.7367555482260446e-08,5.767096106996145e-08,1.6698208585345984e-06,8.484769420632482e-07,3.913787906625905e-07,1.607668270482177e-07,0.9471301833979162
182,0.1039595062700013,0.0840889933606271,1.2547234104346332e-09,1.2956039061568776e-08,5.6820232207038394e-08,1.6808076196638268e-07,2.471518002748105e-06,1.4634642321598217e-06,8.018480130990229e-07,3.955795746007615e-07,0.3584561095091882
183,0.8841734670226884,0.91403020806327,1.3271370775394661e-09,1.3851896752661108e-08,6.182983516442163e-08,1.874817207227568e-07,3.285688056642889e-06,1.8518180294071824e-06,9.67137016295431e-07,4.568849852812222e-07,0.91402061490105
184,0.5645850461135754,0.5348452689437413,2.0742715171149527e-09,2.16779062705503e-08,9.68650489106824e-08,2.925242740261463e-07,4.6620012468153845e-06,2.708163686909928e-06,1.4545433576214698e-06,7.029771803353318e-07,0.691792394945329
185,0.8402721608104685,0.8260859288008348,1.69984947996978e-09,1.7753777776288818e-08,7.93616126321353e-08,2.403828326440651e-07,3.9254171018398245e-06,2.26302648355236e-06,1.2075407808126229e-06,5.803612499012595e-07,0.8802086740737667
186,0.5946903037982838,0.5834004645387441,2.1218716779534554e-09,2.203992320269674e-08,9.769179290673172e-08,2.93204318438599e-07,4.63966467914052e-06,2.695464914354885e-06,1.4490505489557748e-06,7.01834713014589e-07,0.6905773251480787
187,0.6623095352319814,0.6085453351026205,1.9612209679420284e-09,2.0695025658037853e-08,9.379870718246641e-08,2.873250598011187e-07,4.760293407384537e-06,2.745694243846957e-06,1.4620915973490232e-06,6.992554693508134e-07,0.7754683090343506
188,0.7013726109940243,0.6780571114529839,2.04530378123902e-09,2.1326420921385172e-08,9.505335421962413e-08,2.867625379498599e-07,4.587224297705459e-06,2.659875750898768e-06,1.4268489601648525e-06,6.891462937677057e-07,0.779047644926601
189,0.5719594583291714,0.5380651451671739,2.0124289989978954e-09,2.1074477429003924e-08,9.448495465210217e-08,2.865036351350496e-07,4.638067295175731e-06,2.685837383270171e-06,1.4371583135387884e-06,6.916083826821249e-07,0.6955918502137816
190,0.6132329017524385,0.5944974286344454,2.1315276889316803e-09,2.2125548195162612e-08,9.80059855234868e-08,2.9406181914774145e-07,4.646898926652014e-06,2.700477882056841e-06,1.4522849751976736e-06,7.036688061087499e-07,0.7013500144683464
191,0.6663065458909921,0.6587238479784959,2.0899290718803757e-09,2.1746959875441228e-08,9.659660701142064e-08,2.903265432734281e-07,4.6085054408882126e-06,2.675082899812414e-06,1.4371201939385617e-06,6.95590812706458e-07,0.7512811925049967
192,0.6253870716503062,0.6222707455573494,2.1047148995594752e-09,2.1904542975903004e-08,9.730979078246517e-08,2.9246033329650844e-07,4.645064939249068e-06,2.696017981624172e-06,1.448048908808833e-06,7.007369945693711e-07,0.721711900980673
193,0.5375112911972686,0.5140808238876367,2.089359535648084e-09,2.1727444825559583e-08,9.646554391155847e-08,2.8991302023795186e-07,4.582770754565712e-06,2.6654396932092885e-06,1.4338449249754343e-06,6.944732080302943e-07,0.6521903720717985
194,0.9291107880205718,0.9404043476587296,1.1095941325131834e-09,1.1559915141903388e-08,5.144258788164902e-08,1.5527573468889272e-07,2.6591751501581586e-06,1.503968412653836e-06,7.899238466069723e-07,3.7583014581379177e-07,0.9480665620851324
195,0.540356195430437,0.5183839969565741,2.0130981370777917e-09,2.1012590855128408e-08,9.377454685988965e-08,2.8315486538014453e-07,4.543764661983603e-06,2.63451990713891e-06,1.4121281765901225e-06,6.812218395738266e-07,0.6638815994800286
196,0.5036555051772329,0.4780049728545119,2.0455697015780736e-09,2.131583298623596e-08,9.487064062688079e-08,2.855314846366e-07,4.513905744902693e-06,2.6265102460917805e-06,1.413204546764986e-06,6.844015388927413e-07,0.6388641882618878
197,0.5023387336264099,0.4600390802506652,2.0015593022811268e-09,2.091687782143992e-08,9.348044654320517e-08,2.8242841137559455e-07,4.49898248092749e-06,2.6153262771587184e-06,1.4051218212122192e-06,6.790155550449278e-07,0.6467380051975993
198,0.677562741131804,0.6682743897272108,2.1119662348127333e-09,2.1872727247009484e-08,9.661148906234929e-08,2.894061597905877e-07,4.5818112465865325e-06,2.659737707212773e-06,1.4292716903001207e-06,6.922814989140748e-07,0.7409908987839177
199,0.6731925723448949,0.6459616429119236,2.0524004769773333e-09,2.1461364384444524e-08,9.601835519121599e-08,2.9058062064329894e-07,4.6786164633555375e-06,2.710633382010029e-06,1.4521531184756598e-06,7.00050442106122e-07,0.7651909804791795
200,0.5876077330368839,0.5571692083565374,2.0935332216686286e-09,2.1792802064626644e-08,9.694094803794197e-08,2.920924444417828e-07,4.661234013748938e-06,2.705488505503304e-06,1.4520992544559323e-06,7.015654857307492e-07,0.6870531313579943
201,0.7357577324524608,0.7323743465231103,1.986521751255543e-09,2.0658176506898452e-08,9.168179386081959e-08,2.753665978789799e-07,4.382617141831376e-06,2.5397002073936446e-06,1.3629685112473494e-06,6.595006329175578e-07,0.8017978093354234
202,0.4887832971441337,0.4545290635583242,1.961974171178932e-09,2.0486415718225622e-08,9.145872846579312e-08,2.761151760457336e-07,4.404140736151508e-06,2.5585882352926517e-06,1.3738757403431574e-06,6.637160956738687e-07,0.6321394539854563
203,0.5174358453243783,0.4895047408369315,2.0740359933931053e-09,2.159126211851747e-08,9.598383280101715e-08,2.886729231677467e-07,4.5565595777758304e-06,2.652179842613903e-06,1.427542284882616e-06,6.916183163449821e-07,0.6439172071933401
204,0.4839211847346407,0.4608553431297287,2.0532509052273323e-09,2.135495778940435e-08,9.478795516915805e-08,2.845603725150666e-07,4.465935442292972e-06,2.6023129959487865e-06,1.4025157541789494e-06,6.805440480749782e-07,0.6194786731999652
205,0.2574948603461107,0.202877150031913,1.540557967198528e-09,1.6005766084631372e-08,7.090152117884382e-08,2.1213348707058945e-07,3.2502289187986397e-06,1.906977351774051e-06,1.0344759755216516e-06,5.049051093971489e-07,0.4697294741379714
206,0.0154210541202282,0.0008171270732271,1.087494832841375e-17,2.998506541863363e-18,-7.98138646260375e-18,1.9128988091397352e-18,-4.3670957175942725e-18,-9.207549233441897e-19,-2.912750671195522e-18,-8.80546697687302e-18,0.1379332548813696
207,0.6136900533505152,0.5803750065898013,2.032727275869709e-09,2.1249322003579744e-08,9.509483743281497e-08,2.881894631621508e-07,4.682434590036546e-06,2.707870036432558e-06,1.4472503105569316e-06,6.958782775356604e-07,0.7149483869072605
208,0.6862091994388789,0.680582353913723,2.08277423953086e-09,2.162472203029765e-08,9.57409583116822e-08,2.8681830692620185e-07,4.508874777578088e-06,2.6216589771912897e-06,1.4115426569409152e-06,6.850690208725464e-07,0.7640742439333278
209,0.699356431916429,0.6904727437482162,2.060486532760569e-09,2.142408911095137e-08,9.511523677107353e-08,2.8605539348170893e-07,4.569465903900364e-06,2.648125333873409e-06,1.4202662325456608e-06,6.863074473232065e-07,0.7691480279458972
210,0.5166390526770287,0.4657990239949257,1.96190644828744e-09,2.0529133184201023e-08,9.195687846304636e-08,2.786223275631604e-07,4.483312095041326e-06,2.601086520013287e-06,1.3941728026996612e-06,6.718749473226077e-07,0.655659033037209
211,0.8939515189949916,0.9021004635417192,1.3763421734660174e-09,1.4372029486452336e-08,6.417829366766963e-08,1.94172940420073e-07,3.26357380548312e-06,1.8600132191414848e-06,9.830552084586303e-07,4.695805380866226e-07,0.920810307918688
212,0.5860225615777966,0.5671789091150955,2.062232147343366e-09,2.1557082561794803e-08,9.636159110793874e-08,2.912170066091108e-07,4.673384640752446e-06,2.709737365515842e-06,1.4526314514102368e-06,7.008065210112813e-07,0.7040507295386367
213,0.6093632402539625,0.6013460999843461,2.1335247370798302e-09,2.2184802791701618e-08,9.841249029936357e-08,2.9523543817616095e-07,4.643058477874289e-06,2.70154191613686e-06,1.454792174833387e-06,7.057951016984479e-07,0.7115859209511378
214,0.8038171615449926,0.8027083618221151,1.752468874869689e-09,1.8321211737296898e-08,8.178446882077494e-08,2.463116235571717e-07,3.916687932546558e-06,2.2702433781461978e-06,1.2191713506269905e-06,5.902383839151499e-07,0.8669124104820565
215,0.7521925652493913,0.7529124619314135,1.919289546829148e-09,2.0019833795994798e-08,8.936199178264707e-08,2.706315286542837e-07,4.487530608826882e-06,2.5764276329018507e-06,1.3683085676282631e-06,6.54864150206235e-07,0.8063998192898857
216,0.5931797865929872,0.5845097922766767,2.0896797146162683e-09,2.174171750479809e-08,9.660085538733849e-08,2.906270051382668e-07,4.639113707347845e-06,2.690330390105449e-06,1.4432520618071628e-06,6.973804910235626e-07,0.691802662524907
